Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
161084,The Bay At Midnight,Diane Chamberlain,"Chamberlain, Diane",,"=""0778323412""","=""9780778323419""",0,4.08,Mira,Hardcover,377,2006,2005,,2025/01/07,to-read,to-read (#1786),to-read,,,,0,0
827360,Keeper of the Light (Kiss River #1),Diane Chamberlain,"Chamberlain, Diane",,"=""1551669595""","=""9781551669595""",0,3.99,MIRA,Paperback,480,2002,1992,,2025/01/07,to-read,to-read (#1785),to-read,,,,0,0
827359,Summer's Child,Diane Chamberlain,"Chamberlain, Diane",,"=""1551665093""","=""9781551665092""",0,4.00,MIRA,Mass Market Paperback,416,2000,1999,,2025/01/07,to-read,to-read (#1784),to-read,,,,0,0
2589061,"Before the Storm (Before the Storm, #1)",Diane Chamberlain,"Chamberlain, Diane",,"=""0778325415""","=""9780778325413""",0,4.06,Mira,Paperback,471,2008,2007,,2025/01/07,to-read,to-read (#1783),to-read,,,,0,0
13035050,The Good Father,Diane Chamberlain,"Chamberlain, Diane",,"=""0778313468""","=""9780778313465""",0,3.99,MIRA,Paperback,368,2012,2012,,2025/01/07,to-read,to-read (#1782),to-read,,,,0,0
827358,Breaking The Silence,Diane Chamberlain,"Chamberlain, Diane",,"=""1551664844""","=""9781551664842""",0,4.22,MIRA,Mass Market Paperback,416,1999,1999,,2025/01/07,to-read,to-read (#1781),to-read,,,,0,0
23847950,Pretending to Dance,Diane Chamberlain,"Chamberlain, Diane",,"=""1250010748""","=""9781250010742""",0,4.03,St. Martin's Press,Hardcover,339,2015,2015,,2025/01/07,to-read,to-read (#1780),to-read,,,,0,0
37638145,The Dream Daughter,Diane Chamberlain,"Chamberlain, Diane",,"=""1250087309""","=""9781250087300""",0,4.25,St. Martin's Press,Hardcover,384,2018,2018,,2025/01/07,to-read,to-read (#1779),to-read,,,,0,0
33574127,The Stolen Marriage,Diane Chamberlain,"Chamberlain, Diane",,"=""1250087279""","=""9781250087270""",0,4.27,St. Martin's Press,Hardcover,376,2017,2017,,2025/01/07,to-read,to-read (#1778),to-read,,,,0,0
10059498,The Midwife's Confession,Diane Chamberlain,"Chamberlain, Diane",,"=""0778329860""","=""9780778329862""",0,4.09,MIRA,Paperback,417,2011,2011,,2025/01/07,to-read,to-read (#1777),to-read,,,,0,0
2485785,The Secret Life of CeeCee Wilkes,Diane Chamberlain,"Chamberlain, Diane",,"=""0778325318""","=""9780778325314""",0,4.12,Mira Books,Paperback,522,2006,2006,,2025/01/07,to-read,to-read (#1776),to-read,,,,0,0
57693519,The Last House on the Street,Diane Chamberlain,"Chamberlain, Diane",,"=""125026796X""","=""9781250267962""",0,4.23,St. Martin's Press,Hardcover,344,2022,2022,,2025/01/07,to-read,to-read (#1775),to-read,,,,0,0
17286747,"Necessary Lies (Necessary Lies, #1)",Diane Chamberlain,"Chamberlain, Diane",,"=""1250010691""","=""9781250010698""",0,4.29,St. Martin's Press,Hardcover,368,2013,2013,,2025/01/07,to-read,to-read (#1774),to-read,,,,0,0
19286669,"The Silent Sister (Riley MacPherson, #1)",Diane Chamberlain,"Chamberlain, Diane",,"=""1250010713""","=""9781250010711""",0,3.99,St. Martin's Press,Hardcover,352,2014,2014,,2025/01/07,to-read,to-read (#1773),to-read,,,,0,0
45046808,Big Lies in a Small Town,Diane Chamberlain,"Chamberlain, Diane",,"=""1250087333""","=""9781250087331""",0,4.14,St. Martin's Press,Hardcover,391,2020,2020,,2025/01/07,to-read,to-read (#1772),to-read,,,,0,0
132274,Coast Road,Barbara Delinsky,"Delinsky, Barbara",,"=""0743467175""","=""9780743467179""",0,4.05,Pocket,Mass Market Paperback,480,2003,1998,,2025/01/07,to-read,to-read (#1771),to-read,,,,0,0
51170683,A Week at the Shore,Barbara Delinsky,"Delinsky, Barbara",,"=""1250119510""","=""9781250119513""",0,3.92,St. Martin's Press,Hardcover,416,2020,2020,,2025/01/07,to-read,to-read (#1770),to-read,,,,0,0
16045031,Sweet Salt Air,Barbara Delinsky,"Delinsky, Barbara",,"=""1250007038""","=""9781250007032""",0,3.92,St. Martin's Press,Hardcover,406,2013,2013,,2025/01/07,to-read,to-read (#1769),to-read,,,,0,0
59805,River's End,Nora Roberts,"Roberts, Nora",,"=""0515127833""","=""9780515127836""",0,4.07,Jove,Mass Market Paperback,443,2000,1999,,2025/01/07,to-read,to-read (#1768),to-read,,,,0,0
682153,Three Fates,Nora Roberts,"Roberts, Nora",,"=""0515135062""","=""9780515135060""",0,4.09,Jove,Mass Market Paperback,467,2003,2002,,2025/01/07,to-read,to-read (#1767),to-read,,,,0,0
195791352,Mind Games,Nora Roberts,"Roberts, Nora",,"=""1250289696""","=""9781250289698""",0,4.35,St. Martin's Press,Hardcover,422,2024,2024,,2025/01/07,to-read,to-read (#1766),to-read,,,,0,0
369778,Remember When,Nora Roberts,"Roberts, Nora",J.D. Robb,"=""0399151060""","=""9780399151064""",0,4.26,G.P. Putnam's Sons,Hardcover,440,2003,2003,,2025/01/07,to-read,to-read (#1765),to-read,,,,0,0
230003,"Daring to Dream (Dream Trilogy, #1)",Nora Roberts,"Roberts, Nora",,"=""0515142905""","=""9780515142907""",0,4.05,Jove,Mass Market Paperback,376,2006,1996,,2025/01/07,to-read,to-read (#1764),to-read,,,,0,0
114203,Birthright,Nora Roberts,"Roberts, Nora",,"=""0515137111""","=""9780515137118""",0,4.08,Jove,Mass Market Paperback,502,2004,2003,,2025/01/07,to-read,to-read (#1763),to-read,,,,0,0
2003767,Tribute,Nora Roberts,"Roberts, Nora",,"=""0399154914""","=""9780399154911""",0,4.03,Putnam,Hardcover,464,2008,2008,,2025/01/07,to-read,to-read (#1762),to-read,,,,0,0
85491,The Villa,Nora Roberts,"Roberts, Nora",,"=""0515132187""","=""9780515132182""",0,4.03,Berkley Books,Mass Market Paperback,486,2002,2001,,2025/01/07,to-read,to-read (#1761),to-read,,,,0,0
114133,High Noon,Nora Roberts,"Roberts, Nora",,"=""0399154345""","=""9780399154348""",0,4.04,G.P. Putnam's Sons,Hardcover,467,2007,2007,,2025/01/07,to-read,to-read (#1760),to-read,,,,0,0
24611454,"Stars of Fortune (The Guardians Trilogy, #1)",Nora Roberts,"Roberts, Nora",,"=""0425280101""","=""9780425280102""",0,4.04,Berkley,Paperback,304,2015,2015,,2025/01/07,to-read,to-read (#1759),to-read,,,,0,0
114132,Midnight Bayou,Nora Roberts,"Roberts, Nora",,"=""0515142867""","=""9780515142860""",0,4.00,Jove,Mass Market Paperback,338,2006,2001,,2025/01/07,to-read,to-read (#1758),to-read,,,,0,0
18668066,The Collector,Nora Roberts,"Roberts, Nora",,"=""0399171088""","=""9780399171086""",0,3.99,Berkley,Paperback,752,2014,2014,,2025/01/07,to-read,to-read (#1757),to-read,,,,0,0
114184,Blue Smoke,Nora Roberts,"Roberts, Nora",,"=""0515141399""","=""9780515141399""",0,4.06,Berkley,Mass Market Paperback,464,2006,2005,,2025/01/07,to-read,to-read (#1756),to-read,,,,0,0
54860458,Legacy,Nora Roberts,"Roberts, Nora",,"=""1250272939""","=""9781250272935""",0,4.17,St. Martin's Press,Hardcover,434,2021,2021,,2025/01/07,to-read,to-read (#1755),to-read,,,,0,0
58724963,Nightwork,Nora Roberts,"Roberts, Nora",,"=""1250278198""","=""9781250278197""",0,4.26,St. Martin's Press,Hardcover,437,2022,2022,,2025/01/07,to-read,to-read (#1754),to-read,,,,0,0
9410421,Chasing Fire,Nora Roberts,"Roberts, Nora",,"=""0399157441""","=""9780399157448""",0,4.15,Putnam,Hardcover,480,2011,2011,,2025/01/07,to-read,to-read (#1753),to-read,,,,0,0
42289976,Under Currents,Nora Roberts,"Roberts, Nora",,"=""1250207096""","=""9781250207098""",0,4.13,St. Martin's Press,Hardcover,448,2019,2019,,2025/01/07,to-read,to-read (#1752),to-read,,,,0,0
6013511,Black Hills,Nora Roberts,"Roberts, Nora",,"=""0399155813""","=""9780399155819""",0,4.15,Putnam,Hardcover,371,2009,2009,,2025/01/07,to-read,to-read (#1751),to-read,,,,0,0
31415529,Come Sundown,Nora Roberts,"Roberts, Nora",,"=""1250123070""","=""9781250123077""",0,4.17,St. Martin's Press ,Hardcover,466,2017,2017,,2025/01/07,to-read,to-read (#1750),to-read,,,,0,0
16158519,Whiskey Beach,Nora Roberts,"Roberts, Nora",,"=""0399159894""","=""9780399159893""",0,4.08,G.P. Putnam's Sons,Hardcover,484,2013,2013,,2025/01/07,to-read,to-read (#1749),to-read,,,,0,0
65213377,"Inheritance (The Lost Bride Trilogy, #1)",Nora Roberts,"Roberts, Nora",,"=""1250288320""","=""9781250288325""",0,4.34,St. Martin's Press,Hardcover,419,2023,2023,,2025/01/07,to-read,to-read (#1748),to-read,,,,0,0
116012,Carolina Moon,Nora Roberts,"Roberts, Nora",,"=""0515130389""","=""9780515130386""",0,4.09,Jove,Mass Market Paperback,470,2001,2000,,2025/01/07,to-read,to-read (#1747),to-read,,,,0,0
85459,Northern Lights,Nora Roberts,"Roberts, Nora",,"=""0515139742""","=""9780515139747""",0,4.04,Jove,Mass Market Paperback,637,2005,2004,,2025/01/07,to-read,to-read (#1746),to-read,,,,0,0
51172162,Hideaway,Nora Roberts,"Roberts, Nora",,"=""125020710X""","=""9781250207104""",0,4.07,St. Martin's Press,Hardcover,454,2020,2020,,2025/01/07,to-read,to-read (#1745),to-read,,,,0,0
36425796,Shelter in Place,Nora Roberts,"Roberts, Nora",,"=""1250161592""","=""9781250161598""",0,4.27,St. Martin's Press ,Hardcover,438,2018,2018,,2025/01/07,to-read,to-read (#1744),to-read,,,,0,0
23281906,The Liar,Nora Roberts,"Roberts, Nora",,"=""0399170863""","=""9780399170867""",0,4.07,Berkley,Hardcover,512,2015,2015,,2025/01/07,to-read,to-read (#1743),to-read,,,,0,0
26050,Angels Fall,Nora Roberts,"Roberts, Nora",,"=""0399153721""","=""9780399153723""",0,4.04,Putnam,Hardcover,391,2006,2006,,2025/01/07,to-read,to-read (#1742),to-read,,,,0,0
114144,Montana Sky,Nora Roberts,"Roberts, Nora",,"=""""","=""""",0,4.10,Berkley,Paperback,438,2006,1996,,2025/01/07,to-read,to-read (#1741),to-read,,,,0,0
41769547,"Blood Brothers (Sign of Seven, #1)",Nora Roberts,"Roberts, Nora",,"=""1984804901""","=""9781984804907""",0,4.16,Berkley,Paperback,328,2019,2007,,2025/01/07,to-read,to-read (#1740),to-read,,,,0,0
26046,"Morrigan's Cross (Circle Trilogy, #1)",Nora Roberts,"Roberts, Nora",,"=""0515141658""","=""9780515141658""",0,4.14,Jove,Mass Market Paperback,321,2006,2006,,2025/01/07,to-read,to-read (#1739),to-read,,,,0,0
762053,"Key of Light (Key Trilogy, #1)",Nora Roberts,"Roberts, Nora",,"=""051513628X""","=""9780515136289""",0,4.18,Jove,Mass Market Paperback,334,2003,2003,,2025/01/07,to-read,to-read (#1738),to-read,,,,0,0
61885098,Identity,Nora Roberts,"Roberts, Nora",,"=""1250284112""","=""9781250284112""",0,4.30,St. Martin's Press,Hardcover,437,2023,2023,,2025/01/07,to-read,to-read (#1737),to-read,,,,0,0
7076706,The Search,Nora Roberts,"Roberts, Nora",,"=""0399156577""","=""9780399156571""",0,4.17,Putnam Adult,Hardcover,488,2010,2010,,2025/01/07,to-read,to-read (#1736),to-read,,,,0,0
628139,"Sea Swept (Chesapeake Bay Saga, #1)",Nora Roberts,"Roberts, Nora",,"=""""","=""""",0,4.23,Berkley Books,Mass Market Paperback,330,1998,1998,,2025/01/07,to-read,to-read (#1735),to-read,,,,0,0
49127421,"The Awakening (The Dragon Heart Legacy, #1)",Nora Roberts,"Roberts, Nora",,"=""1250272610""","=""9781250272614""",0,4.19,St. Martin's Press,Hardcover,435,2020,2020,,2025/01/07,to-read,to-read (#1734),to-read,,,,0,0
16158558,"Dark Witch (The Cousins O'Dwyer Trilogy, #1)",Nora Roberts,"Roberts, Nora",,"=""0425259854""","=""9780425259856""",0,3.97,Berkley,Paperback,342,2013,2013,,2025/01/07,to-read,to-read (#1733),to-read,,,,0,0
59810,"Jewels of the Sun (Gallaghers of Ardmore, #1)",Nora Roberts,"Roberts, Nora",,"=""0515126772""","=""9780515126778""",0,4.22,Jove,Mass Market Paperback,347,1999,1999,,2025/01/07,to-read,to-read (#1732),to-read,,,,0,0
114159,"Blue Dahlia (In the Garden, #1)",Nora Roberts,"Roberts, Nora",,"=""0749935332""","=""9780749935337""",0,4.13,Piatkus,Mass Market Paperback,372,2004,2004,,2025/01/07,to-read,to-read (#1731),to-read,,,,0,0
59829,"Dance Upon the Air (Three Sisters Island, #1)",Nora Roberts,"Roberts, Nora",,"=""0749932775""","=""9780749932770""",0,4.21,Piatkus,Paperback,400,2001,2001,,2025/01/07,to-read,to-read (#1730),to-read,,,,0,0
43604960,"Born in Fire (Born In Trilogy, #1)",Nora Roberts,"Roberts, Nora",,"=""0515114693""","=""9780515114690""",0,4.23,Berkley,Paperback,416,1994,1994,,2025/01/07,to-read,to-read (#1729),to-read,,,,0,0
10305231,"The Next Always (Inn BoonsBoro Trilogy, #1)",Nora Roberts,"Roberts, Nora",MacLeod Andrews,"=""1455806854""","=""9781455806850""",0,4.13,Brilliance Audio,Audio CD,11,2011,2011,,2025/01/07,to-read,to-read (#1728),to-read,,,,0,0
26236956,The Obsession,Nora Roberts,"Roberts, Nora",,"=""0399175164""","=""9780399175169""",0,4.23,Berkley,Hardcover,464,2016,2016,,2025/01/07,to-read,to-read (#1727),to-read,,,,0,0
34311452,"Year One (Chronicles of The One, #1)",Nora Roberts,"Roberts, Nora",,"=""1250122953""","=""9781250122957""",0,4.06,St. Martin's Press,Hardcover,419,2017,2017,,2025/01/07,to-read,to-read (#1726),to-read,,,,0,0
12716613,The Witness,Nora Roberts,"Roberts, Nora",,"=""""","=""""",0,4.25,G.P. Putnam's Sons,Paperback,757,2012,2012,,2025/01/07,to-read,to-read (#1725),to-read,,,,0,0
5598113,"Vision in White (Bride Quartet, #1)",Nora Roberts,"Roberts, Nora",,"=""0425227510""","=""9780425227510""",0,4.12,Berkley Books,Paperback,325,2009,2009,,2025/01/07,to-read,to-read (#1724),to-read,,,,0,0
18820167,A Matter of Choice,Nora Roberts,"Roberts, Nora",,"=""1101631066""","=""9781101631065""",0,3.90,InterMix,Kindle Edition,190,2013,1984,,2025/01/07,to-read,to-read (#1723),to-read,,,,0,0
10022673,Summer of Love,Katie Fforde,"Fforde, Katie",,"=""1846056500""","=""9781846056505""",0,3.92,Century,Hardcover,376,2011,2011,,2025/01/07,to-read,to-read (#1722),to-read,,,,0,0
31624484,The Horse Dancer,Jojo Moyes,"Moyes, Jojo",,"=""0143130625""","=""9780143130628""",0,3.99,Penguin Books,Paperback,464,2017,2009,,2025/01/07,to-read,to-read (#1721),to-read,,,,0,0
12986521,The Last Letter from Your Lover,Jojo Moyes,"Moyes, Jojo",,"=""""","=""""",0,4.00,Penguin Books,Paperback,432,2012,2011,,2025/01/07,to-read,to-read (#1720),to-read,,,,0,0
18693627,The Girl You Left Behind,Jojo Moyes,"Moyes, Jojo",,"=""""","=""""",0,4.03,Penguin Books,Paperback,480,2014,2012,,2025/01/07,to-read,to-read (#1719),to-read,,,,0,0
62971668,Someone Else's Shoes,Jojo Moyes,"Moyes, Jojo",,"=""1984879294""","=""9781984879295""",0,3.96,Pamela Dorman Books,Hardcover,438,2023,2023,,2025/01/07,to-read,to-read (#1718),to-read,,,,0,0
68333,"Beggars in Spain (Sleepless, #1)",Nancy Kress,"Kress, Nancy",,"=""0060733489""","=""9780060733483""",0,3.93,Harper Voyager,Paperback,400,2004,1993,,2025/01/07,to-read,to-read (#1717),to-read,,,,0,0
7767021,Who Fears Death,Nnedi Okorafor,"Okorafor, Nnedi",,"=""075640617X""","=""9780756406172""",0,3.94,DAW Hardcover,Hardcover,386,2010,2010,,2025/01/07,to-read,to-read (#1716),to-read,,,,0,0
7507944,"Akata Witch (The Nsibidi Scripts, #1)",Nnedi Okorafor,"Okorafor, Nnedi",,"=""0670011967""","=""9780670011964""",0,4.03,Viking Children's,Hardcover,349,2011,2011,,2025/01/07,to-read,to-read (#1715),to-read,,,,0,0
25667918,"Binti (Binti, #1)",Nnedi Okorafor,"Okorafor, Nnedi",N.K. Jemisin,"=""0765384469""","=""9780765384461""",0,3.85,Tor.com,ebook,96,2015,2015,,2025/01/07,to-read,to-read (#1714),to-read,,,,0,0
17907054,"Indexing (Indexing, #1)",Seanan McGuire,"McGuire, Seanan",,"=""1477809600""","=""9781477809600""",0,3.94,47North,Paperback,404,2014,2013,,2025/01/07,to-read,to-read (#1713),to-read,,,,0,0
35965482,"Middlegame (Alchemical Journeys, #1)",Seanan McGuire,"McGuire, Seanan",,"=""1250195519""","=""9781250195517""",0,4.01,Tor.com Publishing,Kindle Edition,492,2019,2019,,2025/01/07,to-read,to-read (#1712),to-read,,,,0,0
367335,City of Bones,Martha Wells,"Wells, Martha",,"=""0812567080""","=""9780812567083""",0,4.00,Tor Fantasy / Tom Doherty Associates,Mass Market Paperback,442,1996,1995,,2025/01/07,to-read,to-read (#1711),to-read,,,,0,0
9461562,"The Cloud Roads (Books of the Raksura, #1)",Martha Wells,"Wells, Martha",,"=""1597802166""","=""9781597802161""",0,3.98,Night Shade Books,Paperback,278,2011,2011,,2025/01/07,to-read,to-read (#1710),to-read,,,,0,0
22154436,The Lady Astronaut of Mars,Mary Robinette Kowal,"Kowal, Mary Robinette",,"=""1466873825""","=""9781466873827""",0,4.19,Tor Books,ebook,33,2014,2012,,2025/01/07,to-read,to-read (#1709),to-read,,,,0,0
33080122,"The Calculating Stars (Lady Astronaut Universe, #1)",Mary Robinette Kowal,"Kowal, Mary Robinette",,"=""""","=""""",0,3.96,Tor Books,Paperback,431,2018,2018,,2025/01/07,to-read,to-read (#1708),to-read,,,,0,0
11774272,"The Killing Moon (Dreamblood, #1)",N.K. Jemisin,"Jemisin, N.K.",,"=""0356500764""","=""9780356500768""",0,3.96,Hachette Book Group,Paperback,428,2012,2012,,2025/01/07,to-read,to-read (#1707),to-read,,,,0,0
49669410,Emergency Skin,N.K. Jemisin,"Jemisin, N.K.",,"=""1542093570""","=""9781542093576""",0,4.02,Amazon Original Stories,ebook,38,2019,2019,,2025/01/07,to-read,to-read (#1706),to-read,,,,0,0
6437061,"The Hundred Thousand Kingdoms (Inheritance, #1)",N.K. Jemisin,"Jemisin, N.K.",,"=""0316043915""","=""9780316043915""",0,3.90,Hachette Book Group Orbit,Paperback,427,2010,2010,,2025/01/07,to-read,to-read (#1705),to-read,,,,0,0
28876,"His Majesty's Dragon (Temeraire, #1)",Naomi Novik,"Novik, Naomi",,"=""0345481283""","=""9780345481283""",0,4.06,Random House Inc,Mass Market Paperback,356,2006,2006,,2025/01/07,to-read,to-read (#1704),to-read,,,,0,0
36896898,Spinning Silver,Naomi Novik,"Novik, Naomi",,"=""""","=""""",0,4.19,Del Rey,Kindle Edition,465,2018,2018,,2025/01/07,to-read,to-read (#1703),to-read,,,,0,0
50548197,"A Deadly Education (The Scholomance, #1)",Naomi Novik,"Novik, Naomi",,"=""0593128486""","=""9780593128480""",0,3.95,Del Rey,Hardcover,320,2020,2020,,2025/01/07,to-read,to-read (#1702),to-read,,,,0,0
31451186,"Borne (Borne, #1)",Jeff VanderMeer,"VanderMeer, Jeff",,"=""0374115249""","=""9780374115241""",0,3.93,"MCD / Farrar, Straus and Giroux ",Hardcover,323,2017,2017,,2025/01/07,to-read,to-read (#1701),to-read,,,,0,0
62873999,Translation State,Ann Leckie,"Leckie, Ann",,"=""031628971X""","=""9780316289719""",0,4.07,Orbit,Hardcover,422,2023,2023,,2025/01/07,to-read,to-read (#1700),to-read,,,,0,0
39395857,The Raven Tower,Ann Leckie,"Leckie, Ann",,"=""0356506991""","=""9780356506999""",0,3.92,Orbit,Hardcover,416,2019,2019,,2025/01/07,to-read,to-read (#1699),to-read,,,,0,0
16707,Wonder Boys,Michael Chabon,"Chabon, Michael",,"=""3423124172""","=""9783423124171""",0,3.93,Dt. Taschenbuch-Verl.,Kindle Edition,383,1998,1995,,2025/01/07,to-read,to-read (#1698),to-read,,,,0,0
96284,Remnant Population,Elizabeth Moon,"Moon, Elizabeth",,"=""034546219X""","=""9780345462190""",0,4.10,Random House Worlds,Paperback,326,2003,1996,,2025/01/07,to-read,to-read (#1697),to-read,,,,0,0
96278,"Sheepfarmer's Daughter (The Deed of Paksenarrion, #1)",Elizabeth Moon,"Moon, Elizabeth",,"=""0671319647""","=""9780671319649""",0,4.13,Baen,Mass Market Paperback,512,2000,1988,,2025/01/07,to-read,to-read (#1696),to-read,,,,0,0
284658,"Trading in Danger (Vatta's War, #1)",Elizabeth Moon,"Moon, Elizabeth",,"=""0345447611""","=""9780345447616""",0,4.00,Del Rey,Mass Market Paperback,357,2004,2003,,2025/01/07,to-read,to-read (#1695),to-read,,,,0,0
96063,The Speed of Dark,Elizabeth Moon,"Moon, Elizabeth",,"=""0345481399""","=""9780345481399""",0,3.99,Del Rey,Mass Market Paperback,369,2005,2002,,2025/01/07,to-read,to-read (#1694),to-read,,,,0,0
21265321,Bloodchild,Octavia E. Butler,"Butler, Octavia E.",,"=""""","=""""",0,4.00,Headline,Kindle Edition,31,2014,1984,,2025/01/07,to-read,to-read (#1693),to-read,,,,0,0
60930,Bloodchild and Other Stories,Octavia E. Butler,"Butler, Octavia E.",,"=""1583226982""","=""9781583226988""",0,4.35,Seven Stories Press,Paperback,214,2005,1995,,2025/01/07,to-read,to-read (#1692),to-read,,,,0,0
52318,"Wild Seed (Patternmaster, #1)",Octavia E. Butler,"Butler, Octavia E.",,"=""0446676977""","=""9780446676977""",0,4.21,Warner Books,Paperback,306,2001,1980,,2025/01/07,to-read,to-read (#1691),to-read,,,,0,0
60929,"Dawn (Xenogenesis, #1)",Octavia E. Butler,"Butler, Octavia E.",,"=""0446603775""","=""9780446603775""",0,4.16,Warner Books,Paperback,248,1997,1987,,2025/01/07,to-read,to-read (#1690),to-read,,,,0,0
180270,Ammonite,Nicola Griffith,"Griffith, Nicola",,"=""0345452380""","=""9780345452382""",0,3.90,Del Rey,Paperback,416,2002,1992,,2025/01/07,to-read,to-read (#1689),to-read,,,,0,0
57693308,Spear,Nicola Griffith,"Griffith, Nicola",,"=""1250819326""","=""9781250819321""",0,4.07,Tordotcom,Hardcover,184,2022,2022,,2025/01/07,to-read,to-read (#1688),to-read,,,,0,0
24985,Bellwether,Connie Willis,"Willis, Connie",,"=""0553562967""","=""9780553562965""",0,3.93,Spectra,Mass Market Paperback,248,1997,1996,,2025/01/07,to-read,to-read (#1687),to-read,,,,0,0
